caption,path,dataset,target
bee isolated on the white,cc/validation/13536_1902130697,imagenet50,bee
a bee collecting pollen from a dandelion,cc/validation/13536_1902130697,imagenet50,bee
"busy bee : person was wearing double denim , pairing her blue jeans with a matching jacket from person , and showing off her lithe shape",cc/validation/13536_1902130697,imagenet50,bee
a bee hovers near orange flowers .,cc/validation/13536_1902130697,imagenet50,bee
"honey bee on a tree in spring with white blossoms , in slow motion",cc/validation/13536_1902130697,imagenet50,bee
person and bee on purple flower in the nature,cc/validation/13536_1902130697,imagenet50,bee
"sunflower and bee moved by the wind , slow motion video",cc/validation/13536_1902130697,imagenet50,bee
close up of a bee and biological species,cc/validation/13536_1902130697,imagenet50,bee
a flying bee on a red plant in the field .,cc/validation/13536_1902130697,imagenet50,bee
a bee on yellow flower of marigold,cc/validation/13536_1902130697,imagenet50,bee
a bee in venture funded company,cc/validation/13536_1902130697,imagenet50,bee
eye and wing of a working bee extreme macro close up,cc/validation/13536_1902130697,imagenet50,bee
illustration of an empty space with a lion and a bee on a white background,cc/validation/13536_1902130697,imagenet50,bee
illustration of a big bee on a white background,cc/validation/13536_1902130697,imagenet50,bee
picture of a white flower with a bee on it,cc/validation/13536_1902130697,imagenet50,bee
bee flying between the trees,cc/validation/13536_1902130697,imagenet50,bee
honey bee eating nectar from a flower,cc/validation/13536_1902130697,imagenet50,bee
clip art illustration of a bee,cc/validation/13536_1902130697,imagenet50,bee
lotus flower and a bee,cc/validation/13536_1902130697,imagenet50,bee
macro shot of a bee pollinating a cherry blossom,cc/validation/13536_1902130697,imagenet50,bee
bumble bee on a thistle,cc/validation/13536_1902130697,imagenet50,bee
a bee collects pollen on violet flowers,cc/validation/13536_1902130697,imagenet50,bee
bee hovering over the flower,cc/validation/13536_1902130697,imagenet50,bee
close up of a single sunflower with a bee,cc/validation/13536_1902130697,imagenet50,bee
bee isolated on the white .,cc/validation/13536_1902130697,imagenet50,bee
honey bee on the yellow dandelion flower in the wild green environment .,cc/validation/13536_1902130697,imagenet50,bee
"bee to be colored , the coloring book to educate preschool kids with easy kid educational gaming and primary education of simple game level .",cc/validation/13536_1902130697,imagenet50,bee
wildflower close up with a bee pollinating the flower,cc/validation/13536_1902130697,imagenet50,bee
"honey bee collecting pollen from a flower , pink purple water lily , lotus flower blooming , macro close up",cc/validation/13536_1902130697,imagenet50,bee
images from the girls basketball game .,cc/validation/11251_2060844383,imagenet50,basketball
basketball center # rebounds against sports team .,cc/validation/11251_2060844383,imagenet50,basketball
actor gives basketball player a high - five during game victory over sports team on thursday,cc/validation/11251_2060844383,imagenet50,basketball
basketball player # shoots the ball against sports team during the game .,cc/validation/11251_2060844383,imagenet50,basketball
basketball player smiles between plays against sports team during the second quarter .,cc/validation/11251_2060844383,imagenet50,basketball
images vs boys basketball game .,cc/validation/11251_2060844383,imagenet50,basketball
basketball player celebrates against sports team during the first quarter .,cc/validation/11251_2060844383,imagenet50,basketball
basketball coach speaks with his players during the second half of their tournament semifinal against educational institution campus on friday night .,cc/validation/11251_2060844383,imagenet50,basketball
basketball shooting guard # 30 handles the ball against sports team .,cc/validation/11251_2060844383,imagenet50,basketball
person during the men 's basketball game .,cc/validation/11251_2060844383,imagenet50,basketball
# defends basketball shooting guard # during a game .,cc/validation/11251_2060844383,imagenet50,basketball
basketball point guard plays during the first half of a basketball game against sports team .,cc/validation/11251_2060844383,imagenet50,basketball
the men 's basketball team poses with the trophy .,cc/validation/11251_2060844383,imagenet50,basketball
person goes to the basket against person during the second half of a college basketball game,cc/validation/11251_2060844383,imagenet50,basketball
"the property is decked out with a fully - equipped gym , as well as a half basketball court",cc/validation/11251_2060844383,imagenet50,basketball
a basketball floats through the air in slow motion and hits the rim and bounces away,cc/validation/11251_2060844383,imagenet50,basketball
smiling basketball player holding a basketball on his finger,cc/validation/11251_2060844383,imagenet50,basketball
basketball shooting guard takes the ball down court against filming location,cc/validation/11251_2060844383,imagenet50,basketball
life is a game of basketball .,cc/validation/11251_2060844383,imagenet50,basketball
basketball player jumps over basketball player during contest .,cc/validation/11251_2060844383,imagenet50,basketball
images from the girls basketball game .,cc/validation/11251_2060844383,imagenet50,basketball
cricket player and his daughter are photographed at the basketball,cc/validation/11251_2060844383,imagenet50,basketball
images from the girls basketball game .,cc/validation/11251_2060844383,imagenet50,basketball
person drives down the court during a girls basketball game in a city .,cc/validation/11251_2060844383,imagenet50,basketball
basketball player # watches his - point basket go into the basket during the final minute of their win against sports team .,cc/validation/11251_2060844383,imagenet50,basketball
basketball player standing in front of a mural of himself on a wall .,cc/validation/11251_2060844383,imagenet50,basketball
basketball player embraces basketball point guard during practice .,cc/validation/11251_2060844383,imagenet50,basketball
"person , who was a basketball player herself , has always been a big cheerleader for her sons .",cc/validation/11251_2060844383,imagenet50,basketball
"4k casual basketball player dribbles the ball , in slow motion , with space for text",cc/validation/11251_2060844383,imagenet50,basketball
reunited with a kiss : pop artist and person made a public declaration of their young love as they attended a basketball game yesterday,cc/validation/11251_2060844383,imagenet50,basketball
person of person celebrates after they defeated basketball team to 59 during the third round .,cc/validation/11251_2060844383,imagenet50,basketball
basketball player handles the ball against basketball team during a basketball game .,cc/validation/11251_2060844383,imagenet50,basketball
isolated image of a basketball player spinning a ball on finger,cc/validation/11251_2060844383,imagenet50,basketball
basketball center with the squad,cc/validation/11251_2060844383,imagenet50,basketball
images from the girls basketball game .,cc/validation/11251_2060844383,imagenet50,basketball
photos vs. boys basketball game .,cc/validation/11251_2060844383,imagenet50,basketball
coach instructing a students in basketball court at school,cc/validation/11251_2060844383,imagenet50,basketball
vector logo for a basketball team or championship,cc/validation/11251_2060844383,imagenet50,basketball
teenagers playing basketball game together on the playground during sunny summer day stock photo,cc/validation/11251_2060844383,imagenet50,basketball
images from the boys basketball game .,cc/validation/11251_2060844383,imagenet50,basketball
basketball player shows there 's more to games than rivalry,cc/validation/11251_2060844383,imagenet50,basketball
the girls basketball team prepares to take the court against private school on thursday night .,cc/validation/11251_2060844383,imagenet50,basketball
# goes for a layup against basketball team in a game .,cc/validation/11251_2060844383,imagenet50,basketball
"image may contain : person , on stage , playing a sport and basketball court",cc/validation/11251_2060844383,imagenet50,basketball
the basketball team played basketball team at home in a match .,cc/validation/11251_2060844383,imagenet50,basketball
"basketball sitting atop a megaphone , pom poms on white background",cc/validation/11251_2060844383,imagenet50,basketball
an image of a man tossing a basketball .,cc/validation/11251_2060844383,imagenet50,basketball
basketball point guard on the cover of author,cc/validation/11251_2060844383,imagenet50,basketball
images vs. girls basketball game .,cc/validation/11251_2060844383,imagenet50,basketball
# drives against # during a basketball game .,cc/validation/11251_2060844383,imagenet50,basketball
isolated curious boy is exploring the snail through magnifying glass,cc/validation/11768_1158754146,imagenet50,snail
powerpoint template displaying a snail with a number of flowers in the background,cc/validation/11768_1158754146,imagenet50,snail
a snail on the island of person .,cc/validation/11768_1158754146,imagenet50,snail
"snail on the coffee table , avoiding a grape",cc/validation/11768_1158754146,imagenet50,snail
snail on a wet leaf after rainfall,cc/validation/11768_1158754146,imagenet50,snail
"macro of a snail on a leaf , animals in nature , spring season after rain",cc/validation/11768_1158754146,imagenet50,snail
big garden snail on a wooden surface,cc/validation/11768_1158754146,imagenet50,snail
film character rides a snail for delivery the gifts stock photo,cc/validation/11768_1158754146,imagenet50,snail
digital illustration of a snail,cc/validation/11768_1158754146,imagenet50,snail
white - lipped snail on a wall,cc/validation/11768_1158754146,imagenet50,snail
walk along snail - a fun wooden toy .,cc/validation/11768_1158754146,imagenet50,snail
snail crossing a white background from bottom to top .,cc/validation/11768_1158754146,imagenet50,snail
"garden snail in front of a white background , studio shot",cc/validation/11768_1158754146,imagenet50,snail
garden snail slowly crawling over an old cement or concrete wall .,cc/validation/11768_1158754146,imagenet50,snail
"snail crawls on the ground , close - up view .",cc/validation/11768_1158754146,imagenet50,snail
big slick and sticky the snail is in the shell,cc/validation/11768_1158754146,imagenet50,snail
macro shot of a snail on a mossy stone wall,cc/validation/11768_1158754146,imagenet50,snail
a colorful snail resting on the green stem of a-weed plant with dark background,cc/validation/11768_1158754146,imagenet50,snail
big garden snail crawling on a wooden surface,cc/validation/11768_1158754146,imagenet50,snail
a close up of snail crawling over a piece of wood,cc/validation/11768_1158754146,imagenet50,snail
snail in a dark forest,cc/validation/11768_1158754146,imagenet50,snail
a garden snail with its house,cc/validation/11768_1158754146,imagenet50,snail
close - up of a snail sitting on green leaf #,cc/validation/11768_1158754146,imagenet50,snail
common snail crawling over mossy wall in a garden with house in the background,cc/validation/11768_1158754146,imagenet50,snail
snail at the beach ...,cc/validation/11768_1158754146,imagenet50,snail
picture of a brown snail peering its head around to the side,cc/validation/11768_1158754146,imagenet50,snail
cute rainbow snail in vector to be traced .,cc/validation/11768_1158754146,imagenet50,snail
a small girl holding a snail with her right hand,cc/validation/11768_1158754146,imagenet50,snail
macro of a snail opening eyes in forest .,cc/validation/11768_1158754146,imagenet50,snail
snail moving slowly on the rock in the green grass,cc/validation/11768_1158754146,imagenet50,snail
illustration of a cartoon funny snail,cc/validation/11768_1158754146,imagenet50,snail
garden snail crawling over a stony surface at night,cc/validation/11768_1158754146,imagenet50,snail
what happens to a snail when you put salt water on it,cc/validation/11768_1158754146,imagenet50,snail
the snail crawls to the strawberry on the stump,cc/validation/11768_1158754146,imagenet50,snail
small brown snail crawling on the pebbles,cc/validation/11768_1158754146,imagenet50,snail
the definition of a snail 's pace,cc/validation/11768_1158754146,imagenet50,snail
garden snail crawling over a stony surface at night,cc/validation/11768_1158754146,imagenet50,snail
"snail crawling on a tree , close - up",cc/validation/11768_1158754146,imagenet50,snail
snail crawls on the yard,cc/validation/11768_1158754146,imagenet50,snail
"loving snail couple on a heart shaped leaf , surrounded by heart shaped foliage .",cc/validation/11768_1158754146,imagenet50,snail
a snail is crawling lazily over a log in the grass,cc/validation/11768_1158754146,imagenet50,snail
interested snail sitting in the grass on green leaf,cc/validation/11768_1158754146,imagenet50,snail
snail slowly crawling on a branch,cc/validation/11768_1158754146,imagenet50,snail
happy little boy playing in the park with snail at the day time .,cc/validation/11768_1158754146,imagenet50,snail
snail crawling on a leaf,cc/validation/11768_1158754146,imagenet50,snail
snail on the floor in the forest,cc/validation/11768_1158754146,imagenet50,snail
spiteful snail the vampire with wings,cc/validation/11768_1158754146,imagenet50,snail
snail with a house on a green leaf after rain,cc/validation/11768_1158754146,imagenet50,snail
small snail on a large leaf,cc/validation/11768_1158754146,imagenet50,snail
the snail crawls along the tree,cc/validation/11768_1158754146,imagenet50,snail
"little businessman , dwarf in a formal suit with bow tie next to bar stool and suitcase , studio shot , white background #",cc/validation/14525_1330023923,imagenet50,bow
woman hand hold car key with red bow .,cc/validation/14525_1330023923,imagenet50,bow
person gets mysterious in an embellished dress and blue oversized bow by person,cc/validation/14525_1330023923,imagenet50,bow
dog sits on the sofa with blue bow,cc/validation/14525_1330023923,imagenet50,bow
"set of stylish vertical banners with paper shopping bag , golden bow , ribbons and balloons .",cc/validation/14525_1330023923,imagenet50,bow
small red box with a yellow bow on a pink background,cc/validation/14525_1330023923,imagenet50,bow
actor and cast bow at the curtain call during the gala performance .,cc/validation/14525_1330023923,imagenet50,bow
fabric texture of the flag with a blue bow .,cc/validation/14525_1330023923,imagenet50,bow
an adorable pup wearing a pink bow .,cc/validation/14525_1330023923,imagenet50,bow
red bow on the neck of a teddy bear .,cc/validation/14525_1330023923,imagenet50,bow
holiday greeting card with satin ribbon and bow .,cc/validation/14525_1330023923,imagenet50,bow
actor in a suit and bow tie for closing ceremony,cc/validation/14525_1330023923,imagenet50,bow
"flowers , bejeweled collars and bow ties are common ways to dress a pet involved in a wedding ceremony .",cc/validation/14525_1330023923,imagenet50,bow
red gift box with ribbon and bow isolated on the white background,cc/validation/14525_1330023923,imagenet50,bow
squall in distance at sunset seen over the bow of a cruising yacht on passage,cc/validation/14525_1330023923,imagenet50,bow
women 's hands in jewels holding a red gift box with golden bow top view,cc/validation/14525_1330023923,imagenet50,bow
illustration of an archer aiming with long bow and arrow viewed from side set inside circle done in cartoon style .,cc/validation/14525_1330023923,imagenet50,bow
garment with a bow back .,cc/validation/14525_1330023923,imagenet50,bow
corporate man using a bow and arrow .,cc/validation/14525_1330023923,imagenet50,bow
cute vector illustration : cupid shoots a bow .,cc/validation/14525_1330023923,imagenet50,bow
take a bow : the models gathered together in order to showcase their final ensembles for the crowd,cc/validation/14525_1330023923,imagenet50,bow
i will be able to draw a bow before next bow season starts .,cc/validation/14525_1330023923,imagenet50,bow
golden satin ribbon with a bow on white background photo,cc/validation/14525_1330023923,imagenet50,bow
cute girl with brown hair and a bow,cc/validation/14525_1330023923,imagenet50,bow
gold bow is isolated on a white background,cc/validation/14525_1330023923,imagenet50,bow
"bare feet on the bow of a boat , travelling through beautiful ocean .",cc/validation/14525_1330023923,imagenet50,bow
red bow isolated on a white background .,cc/validation/14525_1330023923,imagenet50,bow
"a pretty little mini cake with polka dots , flowers and a bow",cc/validation/14525_1330023923,imagenet50,bow
golden christmas bell with a red bow on a white background,cc/validation/14525_1330023923,imagenet50,bow
"gift with ribbon and bow isolated on the white background , clipping path included .",cc/validation/14525_1330023923,imagenet50,bow
"boat , check out the gun on the bow .",cc/validation/14525_1330023923,imagenet50,bow
throwback : person outfitted the actress in a cheery patterned dress featuring bow - tied shoulder straps,cc/validation/14525_1330023923,imagenet50,bow
decorative silver bow with diagonally ribbons on the corner .,cc/validation/14525_1330023923,imagenet50,bow
gift green shopping bag with ribbons and a pink bow,cc/validation/14525_1330023923,imagenet50,bow
bow of a racing sail boat,cc/validation/14525_1330023923,imagenet50,bow
actor takes a bow during curtain call following her debut performance .,cc/validation/14525_1330023923,imagenet50,bow
set of a red and green bow tie .,cc/validation/14525_1330023923,imagenet50,bow
golf ball with a bow on it,cc/validation/14525_1330023923,imagenet50,bow
red christmas bauble with golden bow on the sand,cc/validation/14525_1330023923,imagenet50,bow
how to draw a heart with a bow - step,cc/validation/14525_1330023923,imagenet50,bow
"cupid looking for opportunity through a telescope , with bow and arrow in the other hand .",cc/validation/14525_1330023923,imagenet50,bow
white straw hat with a black bow .,cc/validation/14525_1330023923,imagenet50,bow
"bow of a boat navigating fast , turning right",cc/validation/14525_1330023923,imagenet50,bow
cute puppy with bow sits in a cup .,cc/validation/14525_1330023923,imagenet50,bow
"golden christmas ball with ribbon and a bow , isolated on white background .",cc/validation/14525_1330023923,imagenet50,bow
# off - the - shoulder dress with band and bow,cc/validation/14525_1330023923,imagenet50,bow
"stylish dresses , large hats , and colorful bow ties can all be found at the horse race .",cc/validation/14525_1330023923,imagenet50,bow
vector illustration a background for holiday with bow and arrow .,cc/validation/14525_1330023923,imagenet50,bow
beauty : the model and designer stunned in a pale pink strapless dress with pretty bow detailing at the waist,cc/validation/14525_1330023923,imagenet50,bow
celebrity taking her bow in jeans after the show,cc/validation/14525_1330023923,imagenet50,bow
